duration,start_date,start_year,start_month,start_hour,weekday,start_city,end_city,subscription_type 
3.43,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
9.33,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
8.52,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
7.1,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
12.22,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
7.15,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
7.33,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
8.03,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
14.6,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
8.57,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
7.37,2013-09-24,2013,09,24,1,San Jose,San Jose,Subscriber
11.27,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
6.23,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
7.5,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
8.33,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
4.45,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
9.4,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
6.02,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
10.88,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
5.73,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
4.4,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
11.67,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
5.02,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
9.32,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
9.13,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
8.78,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
6.05,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
5.45,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
12.6,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
17.42,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
6.38,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
11.1,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
9.27,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
3.47,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
23.25,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
6.3,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
5.32,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
11.7,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
14.47,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
3.23,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
1.27,2013-09-24,2013,09,24,1,San Jose,San Jose,Subscriber
2.43,2013-09-24,2013,09,24,1,San Jose,San Jose,Subscriber
8.55,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
6.57,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
10.37,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
6.2,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
4.58,2013-09-24,2013,09,24,1,Mountain View,Mountain View,Subscriber
4.32,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
13.0,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
7.63,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
4.05,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
4.8,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
3.42,2013-09-24,2013,09,24,1,San Jose,San Jose,Subscriber
4.02,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
11.72,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
7.58,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
14.13,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
4.02,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
9.65,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
8.87,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
6.2,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
9.37,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
7.98,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
7.8,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
13.32,2013-09-24,2013,09,24,1,San Jose,San Jose,Subscriber
6.55,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
8.28,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
7.32,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
5.33,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
8.1,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
6.28,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
13.28,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
3.62,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
16.95,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
10.98,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
3.8,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
9.32,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
7.72,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
17.23,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
9.42,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
11.52,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
15.53,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
9.25,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
9.93,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
6.73,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
8.6,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
12.82,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
9.87,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
5.77,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
8.33,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
13.53,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
8.38,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
5.7,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
6.73,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
4.93,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
7.45,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
7.5,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
6.35,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
6.6,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
4.02,2013-09-24,2013,09,24,1,Mountain View,Mountain View,Subscriber
12.33,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
5.63,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
8.18,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
14.32,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
4.12,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
3.75,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
9.72,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
9.62,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
8.0,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
86.52,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
3.48,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
9.28,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
12.53,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
8.18,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
7.87,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
13.0,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
11.1,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
2.4,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
9.37,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
9.67,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
524.03,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
10.67,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
18.45,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
10.6,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
5.27,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
8.5,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
6.55,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
8.78,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
4.6,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
15.73,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
7.17,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
17.08,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
12.42,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
8.58,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
22.87,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
13.1,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
7.57,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
8.73,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
9.0,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
5.3,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
10.75,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
7.02,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
12.37,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
4.33,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
3.87,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
38.77,2013-09-24,2013,09,24,1,Palo Alto,Palo Alto,Customer
30.6,2013-09-24,2013,09,24,1,San Jose,San Jose,Subscriber
3.97,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
4.67,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
5.5,2013-09-24,2013,09,24,1,San Jose,San Jose,Subscriber
9.98,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
15.57,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
13.32,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
10.48,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
8.23,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
6.77,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
6.45,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
4.93,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
10.88,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
8.9,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
6.47,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
10.63,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
13.6,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
11.07,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
6.92,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
3.73,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
4.37,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
5.37,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
3.57,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
5.42,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
66.17,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
6.72,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
9.47,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
64.73,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
12.33,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
4.3,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
6.92,2013-09-24,2013,09,24,1,San Jose,San Jose,Customer
11.63,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
24.58,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
4.58,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
9.02,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
12.05,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
9.22,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
11.5,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
8.97,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
4.0,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
17.03,2013-09-24,2013,09,24,1,San Jose,San Jose,Subscriber
8.58,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
7.45,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
7.17,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
12.18,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
8.05,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
12.52,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
12.68,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
6.18,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
3.85,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
23.05,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
195.23,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
13.0,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
5.1,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
4.88,2013-09-24,2013,09,24,1,San Jose,San Jose,Subscriber
8.25,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
14.27,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
8.25,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
14.97,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
9.37,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
15.08,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
4.68,2013-09-24,2013,09,24,1,San Jose,San Jose,Customer
4.15,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
14.15,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
11.42,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
62.07,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
8.77,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
3.38,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
8.22,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
8.67,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
11.33,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
4.72,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
7.57,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
89.18,2013-09-24,2013,09,24,1,Mountain View,Mountain View,Customer
89.02,2013-09-24,2013,09,24,1,Mountain View,Mountain View,Customer
6.43,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
11.12,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
241.3,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
6.32,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
7.98,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
118.03,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
23.8,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
34.27,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
12.83,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
8.05,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
18.63,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
9.18,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
10.23,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
17.68,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
21.95,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
6.28,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
3.4,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
21.52,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
157.13,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
9.18,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
5.52,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
5.08,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
4.68,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
46.35,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
45.72,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
45.77,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
21.5,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
9.85,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
11.7,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
7.02,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
6.6,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
4.42,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
17.02,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
7.9,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
7.95,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
26.07,2013-09-24,2013,09,24,1,San Jose,San Jose,Subscriber
3.9,2013-09-24,2013,09,24,1,San Jose,San Jose,Subscriber
164.95,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
15.67,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
6.87,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
161.63,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
4.0,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
3.73,2013-09-24,2013,09,24,1,Redwood City,Redwood City,Subscriber
26.87,2013-09-24,2013,09,24,1,San Jose,San Jose,Subscriber
7.17,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
26.57,2013-09-24,2013,09,24,1,San Jose,San Jose,Subscriber
4.65,2013-09-24,2013,09,24,1,San Jose,San Jose,Subscriber
7.63,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
3.05,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
7.62,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
10.83,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
10.77,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
17.72,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
27.6,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
3.5,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
6.37,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
30.68,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
13.52,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
4.95,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
19.52,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
8.35,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
26.57,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
32.92,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
27.4,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
4.92,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
12.87,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
44.67,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
14.08,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
56.77,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
56.9,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
113.75,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
113.63,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
41.88,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
18.28,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
8.32,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
18.9,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
3.78,2013-09-24,2013,09,24,1,San Jose,San Jose,Subscriber
12.28,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
28.33,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
42.75,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
4.35,2013-09-24,2013,09,24,1,San Jose,San Jose,Subscriber
5.48,2013-09-24,2013,09,24,1,San Jose,San Jose,Subscriber
22.57,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
10.18,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
1413.18,2013-09-24,2013,09,24,1,San Jose,San Jose,Customer
21.7,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
4.8,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
8.77,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
3.22,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
5.52,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
2.58,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
23.02,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
25.93,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
6.37,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
6.92,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
8.17,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
2.62,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
7.67,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
16.77,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
12.8,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
7.15,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
5.38,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
17.48,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
12.8,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
8.5,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
5.5,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
8.32,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
7.5,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
14.42,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
18.72,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
4.33,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
3.85,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
22.95,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
5.58,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
34.05,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
20.67,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
20.65,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
14.52,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
20.82,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
34.55,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
19.05,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
3.52,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
3.42,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
14.0,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
6.53,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
176.1,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
174.85,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
8.8,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
81.77,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
10.7,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
61.53,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
3.52,2013-09-24,2013,09,24,1,San Jose,San Jose,Subscriber
5.72,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
58.18,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
29.52,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
21.8,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
5.97,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
22.57,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
52.05,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
10.17,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
8.7,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
2.17,2013-09-24,2013,09,24,1,Redwood City,Redwood City,Subscriber
62.28,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
5.02,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
9.98,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
52.98,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
12.9,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
11.95,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
8.13,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Subscriber
8.72,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
7.47,2013-09-24,2013,09,24,1,San Francisco,San Francisco,Customer
3.33,2013-09-24,2013,09,24,1,Redwood City,Redwood City,Subscriber
